"userid","otheraffiliations","primary"
"132","Cancer Research Training in Molecular Biology ","0"
"132","Chemical and Structural Biology Program","0"
"132","Biotechnology Training Program","0"
"132","Training in Molecular Biophysics","0"
"132","Medical Scientist Training Program","0"
"132","Basic Cardiovascular Research Training Grant","0"
"132","Cancer Research Training in Molecular Biology ","0"
"132","Postdoctoral Training Grant for MDs in Surgical Oncology Research Yrs 6-10","0"
"132","Training in the Pharmacological Sciences","0"
"132","Biotechnology Training Program","0"
"132","Medical Scientist Training Program","0"
"132","Training in Cardiovascular Imaging Research","0"
"132","Postdoctoral Training Grant for MDs in Surgical Oncology Research","0"
"132","Cancer Research Training in Molecular Biology ","0"
"132","Training in the Pharmacological Sciences","0"
"132","Pharmacology","0"
"132","Training in Cell and Molecular Biology","0"
"132","Medical Scientist Training Program","0"
"132","Postdoctoral Training Grant for MDs in Surgical Oncology Research","0"
"132","Molecular Physiology and Biological Physics","0"
"132","Cardiovascular Research Center","0"
"132","Training in the Pharmacological Sciences","0"
"132","Training in Cell and Molecular Biology","0"
"132","Training in Molecular Biophysics","0"
"132","Postdoctoral Training Grant for MDs in Surgical Oncology Research","0"
"132","Cardiovascular Research Center","0"
"132","Training in Cell and Molecular Biology","0"
"132","Training in Molecular Biophysics","0"
"132","Cardiovascular Research Center","0"
"132","Postdoctoral Training Grant for MDs in Surgical Oncology Research Yrs 6-10","0"
"132","Postdoctoral Training Grant for MDs in Surgical Oncology Research Yrs 6-10","0"
"132","Training in Molecular Biophysics","0"
"132","Training in Cardiovascular Imaging Research","0"
"132","Training in Cardiovascular Imaging Research","0"
"139","Arts & Sciences",""
"139","Cancer Cell Signaling Program","0"
"139","Training in Cell and Molecular Biology","0"
"139","Cell Biology","0"
"139","Medical Scientist Training Program","0"
"139","Arts & Sciences",""
"139","Cancer Cell Signaling Program","0"
"139","Training in Cell and Molecular Biology","0"
"139","Cell Biology","0"
"139","Medical Scientist Training Program","0"
"139","Arts & Sciences",""
"139","Cancer Cell Signaling Program","0"
"139","Training in Cell and Molecular Biology","0"
"139","Cell Biology","0"
"139","Medical Scientist Training Program","0"
"143","Molecular Physiology and Biological Physics","0"
"143","Chemical and Structural Biology Program","0"
"143","Biotechnology Training Program","0"
"143","Medical Scientist Training Program","0"
"143","Mechanical and Aerospace Engineering","0"
"143","Molecular Physiology and Biological Physics","0"
"143","Chemical and Structural Biology Program","0"
"143","Biotechnology Training Program","0"
"143","Medical Scientist Training Program","0"
"143","Mechanical and Aerospace Engineering","0"
"143","Molecular Physiology and Biological Physics","0"
"143","Chemical and Structural Biology Program","0"
"143","Biotechnology Training Program","0"
"143","Medical Scientist Training Program","0"
"143","Mechanical and Aerospace Engineering","0"
"143","Molecular Physiology and Biological Physics","0"
"143","Chemical and Structural Biology Program","0"
"143","Biotechnology Training Program","0"
"143","Medical Scientist Training Program","0"
"143","Mechanical and Aerospace Engineering","0"
"145","Flow Cytometry Core","0"
"148","Medicine","0"
"148","Medicine- Hematology and Oncology","0"
"148","Pharmacology","0"
"150","Ophthalmology","0"
"150","Cancer Cell Signaling Program","0"
"150","Biomedical Engineering",""
"150","Cancer Cell Signaling Program","0"
"150","Biotechnology Training Program","0"
"150","Biomedical Engineering",""
"150","Training in Cell and Molecular Biology","0"
"150","Biotechnology Training Program","0"
"150","Medical Scientist Training Program","0"
"150","Training in Cell and Molecular Biology","0"
"150","Cancer Cell Signaling Program","0"
"150","Cardiovascular Research Center","0"
"150","Medical Scientist Training Program","0"
"150","Biomedical Engineering",""
"150","Ophthalmology","0"
"150","Cardiovascular Research Center","0"
"150","Cancer Cell Signaling Program","0"
"150","Biotechnology Training Program","0"
"150","Ophthalmology","0"
"150","Biomedical Engineering",""
"150","Training in Cell and Molecular Biology","0"
"150","Biotechnology Training Program","0"
"150","Medical Scientist Training Program","0"
"150","Training in Cell and Molecular Biology","0"
"150","Cardiovascular Research Center","0"
"150","Medical Scientist Training Program","0"
"150","Ophthalmology","0"
"150","Cardiovascular Research Center","0"
"150","Ophthalmology","0"
"150","Cancer Cell Signaling Program","0"
"150","Biomedical Engineering",""
"150","Cancer Cell Signaling Program","0"
"150","Biotechnology Training Program","0"
"150","Biomedical Engineering",""
"150","Training in Cell and Molecular Biology","0"
"150","Biotechnology Training Program","0"
"150","Medical Scientist Training Program","0"
"150","Training in Cell and Molecular Biology","0"
"150","Cardiovascular Research Center","0"
"150","Medical Scientist Training Program","0"
"150","Ophthalmology","0"
"150","Cardiovascular Research Center","0"
"155","Center for Public Health Genomics","0"
"155","Women's Oncology Program","0"
"155","Cancer Research Training in Molecular Biology ","0"
"155","Training in Cell and Molecular Biology","0"
"155","Women's Oncology Program","0"
"155","Biochemistry and Molecular Genetics","0"
"155","Cancer Research Training in Molecular Biology ","0"
"155","Women's Oncology Program","0"
"155","Cancer Center","0"
"155","Training in Cell and Molecular Biology","0"
"155","Cancer Research Training in Molecular Biology ","0"
"155","Center for Public Health Genomics","0"
"155","Biochemistry and Molecular Genetics","0"
"155","Training in Cell and Molecular Biology","0"
"155","Cancer Center","0"
"155","Biochemistry and Molecular Genetics","0"
"155","Center for Public Health Genomics","0"
"155","Cancer Center","0"
"155","Center for Public Health Genomics","0"
"155","Women's Oncology Program","0"
"155","Cancer Research Training in Molecular Biology ","0"
"155","Training in Cell and Molecular Biology","0"
"155","Women's Oncology Program","0"
"155","Women's Oncology Program","0"
"155","Women's Oncology Program","0"
"155","Biochemistry and Molecular Genetics","0"
"155","Cancer Research Training in Molecular Biology ","0"
"155","Cancer Research Training in Molecular Biology ","0"
"155","Cancer Research Training in Molecular Biology ","0"
"155","Cancer Center","0"
"155","Training in Cell and Molecular Biology","0"
"155","Training in Cell and Molecular Biology","0"
"155","Training in Cell and Molecular Biology","0"
"155","Center for Public Health Genomics","0"
"155","Biochemistry and Molecular Genetics","0"
"155","Biochemistry and Molecular Genetics","0"
"155","Biochemistry and Molecular Genetics","0"
"155","Cancer Center","0"
"155","Cancer Center","0"
"155","Cancer Center","0"
"155","Center for Public Health Genomics","0"
"155","Center for Public Health Genomics","0"
"155","Center for Public Health Genomics","0"
"155","Women's Oncology Program","0"
"155","Women's Oncology Program","0"
"155","Cancer Research Training in Molecular Biology ","0"
"155","Cancer Research Training in Molecular Biology ","0"
"155","Training in Cell and Molecular Biology","0"
"155","Women's Oncology Program","0"
"155","Training in Cell and Molecular Biology","0"
"155","Biochemistry and Molecular Genetics","0"
"155","Cancer Research Training in Molecular Biology ","0"
"155","Biochemistry and Molecular Genetics","0"
"155","Cancer Center","0"
"155","Training in Cell and Molecular Biology","0"
"155","Cancer Center","0"
"155","Center for Public Health Genomics","0"
"155","Biochemistry and Molecular Genetics","0"
"155","Center for Public Health Genomics","0"
"155","Cancer Center","0"
"159","Cancer Cell Signaling Program","0"
"159","Training in Cell and Molecular Biology","0"
"161","Cancer Cell Signaling Program","0"
"161","Neuroscience",""
"161","Predoctoral Training in Neuroscience","0"
"161","Biotechnology Training Program","0"
"161","Training in Cell and Molecular Biology","0"
"161","Cancer Cell Signaling Program","0"
"161","Neuroscience",""
"161","Predoctoral Training in Neuroscience","0"
"161","Cancer Cell Signaling Program","0"
"161","Biotechnology Training Program","0"
"161","Neuroscience",""
"161","Predoctoral Training in Neuroscience","0"
"161","Cancer Cell Signaling Program","0"
"161","Training in Cell and Molecular Biology","0"
"161","Biotechnology Training Program","0"
"161","Neuroscience",""
"161","Cancer Cell Signaling Program","0"
"161","Training in Cell and Molecular Biology","0"
"161","Predoctoral Training in Neuroscience","0"
"161","Neuroscience",""
"161","Cancer Cell Signaling Program","0"
"161","Biotechnology Training Program","0"
"161","Predoctoral Training in Neuroscience","0"
"161","Neuroscience",""
"161","Training in Cell and Molecular Biology","0"
"161","Biotechnology Training Program","0"
"161","Predoctoral Training in Neuroscience","0"
"161","Training in Cell and Molecular Biology","0"
"161","Cancer Cell Signaling Program","0"
"161","Biotechnology Training Program","0"
"161","Neuroscience",""
"161","Training in Cell and Molecular Biology","0"
"161","Predoctoral Training in Neuroscience","0"
"161","Biotechnology Training Program","0"
"161","Training in Cell and Molecular Biology","0"
"161","Cancer Cell Signaling Program","0"
"161","Cancer Cell Signaling Program","0"
"161","Neuroscience",""
"161","Neuroscience",""
"161","Predoctoral Training in Neuroscience","0"
"161","Predoctoral Training in Neuroscience","0"
"161","Cancer Cell Signaling Program","0"
"161","Biotechnology Training Program","0"
"161","Biotechnology Training Program","0"
"161","Neuroscience",""
"161","Training in Cell and Molecular Biology","0"
"161","Training in Cell and Molecular Biology","0"
"161","Predoctoral Training in Neuroscience","0"
"161","Biotechnology Training Program","0"
"161","Training in Cell and Molecular Biology","0"
"162","Chemical and Structural Biology Program","0"
"162","Neuroscience",""
"162","Predoctoral Training in Neuroscience","0"
"162","Research Training in Diabetes and Hormone Action","0"
"162","Basic Cardiovascular Research Training Grant","0"
"162","Chemical and Structural Biology Program","0"
"162","Chemical and Structural Biology Program","0"
"162","Biotechnology Training Program","0"
"162","Neuroscience",""
"162","Neuroscience",""
"162","Training in Cell and Molecular Biology","0"
